0,0.05,0.7421875,1.9630770683288574,0.7421875
1,0.04852246920925476,0.65625,2.517484426498413,0.7421875
2,0.044268088856414964,0.8671875,1.6823655366897583,0.8671875
3,0.037750000000000006,0.578125,2.9262027740478516,0.8671875
4,0.0297543803528398,0.5546875,2.8354716300964355,0.8671875
5,0.021245619647160208,0.78125,1.337477684020996,0.8671875
6,0.013250000000000005,0.6875,1.856801986694336,0.8671875
7,0.006731911143585042,0.15625,3.5982840061187744,0.8671875
8,0.0024775307907452465,0.3046875,2.377756118774414,0.8671875
9,0.001,0.2734375,3.175788402557373,0.8671875
10,0.05,0.78125,1.7143934965133667,0.8671875
11,0.0496658519333667,0.5390625,1.8073221445083618,0.8671875
12,0.048672522421665546,0.4453125,2.5436105728149414,0.8671875
13,0.04704710690455898,0.5703125,2.9240126609802246,0.8671875
14,0.04483394248021165,0.8515625,1.2486389875411987,0.8671875
